f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,label
12.0,1.5,40.0,49000.0,286.0759493670886,20.0,600.0,350.0,240.0,113.09733554808211,433.25512278523064,33.72622328151969,466.98134606675035,466.98134606675035,0.7494946060419756,1.284847896071958,1.9776288120726908,Failure
12.0,1.5,40.0,7000.0,100.0,20.0,600.0,350.0,240.0,113.09733554808211,61.89358896931866,11.789255040885205,73.68284401020387,73.68284401020387,4.750088093054343,8.143008159521731,18.257520398664084,Safe
12.0,1.5,40.0,7000.0,658.2278481012657,20.0,600.0,350.0,240.0,113.09733554808211,61.89358896931866,77.60015976278868,139.49374873210735,139.49374873210735,2.5090730099285894,4.30126801702044,2.773738676150423,Safe
12.0,1.5,40.0,40000.0,4565.822784810126,20.0,600.0,350.0,240.0,113.09733554808211,353.6776512532495,538.276492816113,891.9541440693624,891.9541440693624,0.39239685394901874,0.6726803210554606,0.18304522083630503,Failure
12.0,1.5,40.0,12000.0,100.0,20.0,600.0,350.0,240.0,113.09733554808211,106.10329537597484,11.789255040885205,117.89255041686005,117.89255041686005,2.96880505816063,5.089380099703937,16.75752039867811,Safe
12.0,1.5,40.0,18000.0,534.1772151898733,20.0,600.0,350.0,240.0,113.09733554808211,159.15494306396226,62.975514269032345,222.1304573329946,222.1304573329946,1.5756506523269846,2.7011154039891165,2.800104529806558,Risk
12.0,1.5,40.0,21000.0,1278.4810126582279,20.0,600.0,350.0,240.0,113.09733554808211,185.68076690795598,150.72338723157034,336.4041541395263,336.4041541395263,1.0404152139387501,1.7835689381807147,1.0995486253310855,Risk
12.0,1.5,40.0,5000.0,1774.6835443037974,20.0,600.0,350.0,240.0,113.09733554808211,44.20970640665619,209.22196920659562,253.4316756132518,253.4316756132518,1.3810428359110674,2.3675020044189727,1.0625849583546818,Risk
12.0,1.5,40.0,3000.0,100.0,20.0,600.0,350.0,240.0,113.09733554808211,26.52582384399371,11.789255040885205,38.315078884878915,38.315078884878915,9.134784794322663,15.659631075981707,19.457520398652864,Safe
12.0,1.5,40.0,23000.0,472.15189873417717,20.0,600.0,350.0,240.0,113.09733554808211,203.36464947061845,55.663191522154186,259.0278409927726,259.0278409927726,1.3512061045531183,2.31635332209106,2.8502523098366965,Risk
12.0,1.5,40.0,47000.0,4007.5949367088606,20.0,600.0,350.0,240.0,113.09733554808211,415.5712402225681,472.4655880942096,888.0368283167777,888.0368283167777,0.3941277983515735,0.6756476543169831,0.15614153870632075,Failure
12.0,1.5,40.0,15000.0,162.0253164556962,20.0,600.0,350.0,240.0,113.09733554808211,132.62911921996854,19.101577787763368,151.73069700773192,151.73069700773192,2.306718461722073,3.954374505809268,9.787063371382139,Safe
12.0,1.5,40.0,1000.0,1712.6582278481012,20.0,600.0,350.0,240.0,113.09733554808211,8.841941281331238,201.90964645971746,210.7515877410487,210.7515877410487,1.6607229570596909,2.846953640673756,1.1711338592902376,Risk
12.0,1.5,40.0,6000.0,1278.4810126582279,20.0,600.0,350.0,240.0,113.09733554808211,53.05164768798742,150.72338723157034,203.77503491955775,203.77503491955775,1.717580370610406,2.9444234924749817,1.4515288233751176,Risk
12.0,1.5,40.0,75000.0,1030.379746835443,20.0,600.0,350.0,240.0,113.09733554808211,663.1455960998428,121.47409624405768,784.6196923439005,784.6196923439005,0.44607598230678636,0.7647016839544909,0.0,Failure
12.0,1.5,40.0,67000.0,3635.443037974683,20.0,600.0,350.0,240.0,113.09733554808211,592.4100658491928,428.5916516129405,1021.0017174621333,1021.0017174621333,0.3428005986803229,0.5876581691662678,0.007083604286015224,Failure
12.0,1.5,40.0,30000.0,4379.7468354430375,20.0,600.0,350.0,240.0,113.09733554808211,265.2582384399371,516.3395245754785,781.5977630154157,781.5977630154157,0.4478006675060674,0.7676582871532583,0.2593191073913088,Failure
12.0,1.5,40.0,2000.0,1588.6075949367087,20.0,600.0,350.0,240.0,113.09733554808211,17.683882562662475,187.28500096596113,204.96888352862362,204.96888352862362,1.7075762621764754,2.9272735923025293,1.243700487344555,Risk
12.0,1.5,40.0,11000.0,1030.379746835443,20.0,600.0,350.0,240.0,113.09733554808211,97.26135409464361,121.47409624405768,218.7354503387013,218.7354503387013,1.6001064274512513,2.743039589916431,1.6554595965584256,Risk
12.0,1.5,40.0,7000.0,348.1012658227848,20.0,600.0,350.0,240.0,113.09733554808211,61.89358896931866,41.03854602839787,102.93213499771653,102.93213499771653,3.400298653130669,5.829083405366861,5.244887678478766,Safe
12.0,1.5,40.0,9000.0,782.2784810126582,20.0,600.0,350.0,240.0,113.09733554808211,79.57747153198113,92.224805256545,171.80227678852611,171.80227678852611,2.037225620873365,3.492386778640054,2.257191119090783,Safe
12.0,1.5,40.0,48000.0,4565.822784810126,20.0,600.0,350.0,240.0,113.09733554808211,424.41318150389935,538.276492816113,962.6896743200123,962.6896743200123,0.36356471803528584,0.6232538023462043,0.1304807628340989,Failure
12.0,1.5,40.0,3000.0,720.253164556962,20.0,600.0,350.0,240.0,113.09733554808211,26.52582384399371,84.91248250966684,111.43830635366055,111.43830635366055,3.1407512501679578,5.384145000287927,2.7014835001860438,Safe
12.0,1.5,40.0,73000.0,224.0506329113924,20.0,600.0,350.0,240.0,113.09733554808211,645.4617135371803,26.413900534641535,671.8756140718219,671.8756140718219,0.5209297564445685,0.8930224396192602,0.0,Failure
12.0,1.5,40.0,17000.0,1464.5569620253164,20.0,600.0,350.0,240.0,113.09733554808211,150.31300178263103,172.66035547220483,322.97335725483583,322.97335725483583,1.0836807189726045,1.8577383753816077,1.0417840203906124,Risk
12.0,1.5,40.0,11000.0,720.253164556962,20.0,600.0,350.0,240.0,113.09733554808211,97.26135409464361,84.91248250966684,182.17383660431045,182.17383660431045,1.9212418562512579,3.2935574678592996,2.3682673314477714,Risk
12.0,1.5,40.0,21000.0,2705.0632911392404,20.0,600.0,350.0,240.0,113.09733554808211,185.68076690795598,318.90681040976807,504.587577317724,504.587577317724,0.6936357844159164,1.189089916141571,0.5196743619973244,Failure
12.0,1.5,40.0,14000.0,348.1012658227848,20.0,600.0,350.0,240.0,113.09733554808211,123.78717793863731,41.03854602839787,164.82572396703517,164.82572396703517,2.123454953353494,3.6402084914631327,4.641614951175208,Safe
12.0,1.5,40.0,11000.0,410.126582278481,20.0,600.0,350.0,240.0,113.09733554808211,97.26135409464361,48.35086877527603,145.61222286991963,145.61222286991963,2.4036443720130785,4.120533209165277,4.159086764141302,Safe
12.0,1.5,40.0,13000.0,410.126582278481,20.0,600.0,350.0,240.0,113.09733554808211,114.94523665730608,48.35086877527603,163.29610543258212,163.29610543258212,2.1433456668833815,3.674306857514368,4.01279046783699,Safe
12.0,1.5,40.0,5000.0,224.0506329113924,20.0,600.0,350.0,240.0,113.09733554808211,44.20970640665619,26.413900534641535,70.62360694129772,70.62360694129772,4.955849965096852,8.495742797308889,8.416633398666576,Safe
12.0,1.5,40.0,32000.0,162.0253164556962,20.0,600.0,350.0,240.0,113.09733554808211,282.9421210025996,19.101577787763368,302.04369879036295,302.04369879036295,1.1587727252729842,1.9864675290394014,6.639407121309358,Risk
12.0,1.5,40.0,24000.0,4503.79746835443,20.0,600.0,350.0,240.0,113.09733554808211,212.20659075194968,530.9641700692349,743.1707608211846,743.1707608211846,0.4709550192916471,0.8073514616428237,0.2921428082024848,Failure
12.0,1.5,40.0,4000.0,224.0506329113924,20.0,600.0,350.0,240.0,113.09733554808211,35.36776512532495,26.413900534641535,61.781665659966485,61.781665659966485,5.66511110141741,9.711619031001273,8.55053170375636,Safe
